super_stockist_id,super_stockist_name,super_stockist_zone,super_stockist_region,super _stockist_state,distributor_id,distributor_name,distributor_zone,distributor_region,distributor_state,channel_type,product_id,product_name,ordered_quantity,short_close_qty,sales_order_date,bill_date,invoiced_total_quantity
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061700201008000D,Navratan Mix MRP 5|20 GM*10.08 KG,5040,0,NULL,13/06/25,5040
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD092200170856800D,Bhujia MRP 5|17GM*8.568KG,5040,0,NULL,29/06/25,5040
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD060300170856800D,Moong Dal MRP 5|17GM*8.568KG,5040,0,NULL,26/06/25,5040
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD060300170856800D,Moong Dal MRP 5|17GM*8.568KG,5040,0,NULL,29/06/25,5040
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD092100201008000D,Aloo Bhujia Plain MRP 5|20 GM*10.08 KG,2520,0,NULL,24/06/25,2520
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD092100201008000D,Aloo Bhujia Plain MRP 5|20 GM*10.08 KG,2520,0,NULL,27/06/25,2520
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD092200170856800D,Bhujia Sev MRP 5|17GM*8.568KG,2520,0,NULL,22/06/25,2520
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD092200170856800D,Bhujia Sev MRP 5|17GM*8.568KG,2520,0,NULL,24/06/25,2520
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061700201008000D,Navratan Mix MRP 5|20 GM*10.08 KG,2520,0,NULL,29/06/25,2520
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061700201008000D,Navratan Mix MRP 5|20 GM*10.08 KG,2520,0,NULL,22/06/25,2520
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD045900201008000D,Khatta Meetha MRP 5|20 GM*10.08 KG,2520,0,NULL,29/06/25,2520
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD092200170856800D,Bhujia Sev MRP 5|17GM*8.568KG,10080,0,NULL,26/06/25,10080
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD092100201008000D,Aloo Bhujia Plain MRP 5|20 GM*10.08 KG,10080,0,NULL,26/06/25,10080
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD060300170856800D,Moong Dal MRP 5|17GM*8.568KG,1008,0,NULL,17/06/25,1008
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD020000201008000D,Chana Dal MRP 5|20 GM*10.08 KG,1008,0,NULL,29/06/25,1008
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061700201008000D,Navratan Mix MRP 5|20 GM*10.08 KG,10080,0,NULL,26/06/25,10080
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061700201008000D,Navratan Mix MRP 5|20 GM*10.08 KG,5544,0,NULL,24/06/25,5544
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061700201008000D,Navratan Mix MRP 5|20 GM*10.08 KG,9072,0,NULL,17/06/25,9072
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI220800200288001D,Snac Lite Soya Katori 20 GM * 2.88 KG,2160,0,NULL,29/06/25,1296
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI227500130249600D,Snaclite Fries MRP 5|13 GM*2.496 KG,576,0,NULL,29/06/25,576
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI091200180324001D,Whoopies Cheezi Ball MRP5|18 GM*3.24 KG,1800,0,NULL,17/06/25,1800
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI088300200480001D,Takatak Masala MRP 5|20 GM*4.8 KG,2400,0,NULL,30/06/25,2400
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI088300200480001D,Takatak Masala MRP 5|20 GM*4.8 KG,3600,0,NULL,22/06/25,4320
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI564600180216000D,Popcorn Salted MRP 10|18GM*2.16KG,360,0,NULL,27/06/25,360
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI564600180216000D,Popcorn Salted MRP 10|18GM*2.16KG,360,0,NULL,30/06/25,360
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI369100450270000D,Snaclite Finger MRP 10|45 GM*2.7 KG,120,0,NULL,30/06/25,120
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI227500280420000D,Snac Lite Fries-10-Mrp|28 GM*4.2 KG,1500,0,NULL,27/06/25,1500
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI058500400480001D,Mexilla Sweet Thai Chilli 40 GM * 4.8 KG,600,0,NULL,27/06/25,600
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI088300450810000D,Takatak Masala MRP 10|45 GM*8.1 KG,5400,0,NULL,30/06/25,5400
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI088300450810000D,Takatak Masala MRP 10|45 GM*8.1 KG,10800,0,NULL,29/06/25,7920
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI227500520280800D,Snac Lite Fries MRP 20|52GM*2.808KG,540,0,NULL,27/06/25,540
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI122500900720000D,Takatak Chatpata Masala 90 GM * 7.2 KG,240,0,NULL,29/06/25,240
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD019800381140000D,ChanaCrackerHeengJeeraMRP 10|38GM*11.4KG,1500,0,NULL,27/06/25,1500
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE019600180972000D,Chana Cracker H.J. MRP 5|18GM*9.72KG,1620,0,NULL,29/06/25,1620
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE081200341020001D,Salted Peanut MRP 10|34 GM*10.2 KG,1800,0,NULL,24/06/25,1800
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE081200341020001D,Salted Peanut MRP 10|34 GM*10.2 KG,300,0,NULL,17/06/25,300
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE081200160806400D,Salted Peanut MRP 5|16 GM*8.064 KG,7560,0,NULL,21/06/25,8064
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE081200160806400D,Salted Peanut MRP 5|16 GM*8.064 KG,3528,0,NULL,24/06/25,3528
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE081200160806400D,Salted Peanut MRP 5|16 GM*8.064 KG,2520,0,NULL,26/06/25,2520
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI067200250500001D,Peeloz Choco Block 25 GM * 5 KG,1000,0,NULL,30/06/25,1000
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI001600600540000D,Chips Aloo Masala MRP 20|60 GM*5.4 KG,90,0,NULL,27/06/25,90
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI002200550396000D,Chips Pudina Treat MRP 20|55 GM*3.96 KG,360,0,NULL,27/06/25,360
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI001800550396001D,Chips Cream N Onion MRP 20|55 GM*3.96 KG,360,0,NULL,27/06/25,360
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI002400550396000D,Chips Salted MRP 20|55 GM*3.96 KG,720,0,NULL,27/06/25,720
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI002400130312000D,Chips Salted MRP 5|13 GM*3.12 KG,2400,0,NULL,30/06/25,2400
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI002400130312000D,Chips Salted MRP 5|13 GM*3.12 KG,4800,0,NULL,27/06/25,8640
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI001800130312001D,Chips Cream N Onion MRP 5|13 GM*3.12 KG,1200,0,NULL,30/06/25,1200
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI001800300450001D,Chips Cream N Onion MRP 10|30 GM*4.5 KG,450,0,NULL,27/06/25,450
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI001800300450001D,Chips Cream N Onion MRP 10|30 GM*4.5 KG,750,0,NULL,30/06/25,750
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI001800300450001D,Chips Cream N Onion MRP 10|30 GM*4.5 KG,1050,0,NULL,27/06/25,1050
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI002000300450001D,Chips Masala MRP 10|30 4.5 KG,600,0,NULL,30/06/25,600
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI002000300450001D,Chips Masala MRP 10|30 4.5 KG,900,0,NULL,30/06/25,900
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI097100300450001D,Chips Pudina Treat MRP 10|30 GM*4.5 KG,600,0,NULL,27/06/25,600
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI097100300450001D,Chips Pudina Treat MRP 10|30 GM*4.5 KG,750,0,NULL,30/06/25,750
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI320900300450001D,Chips Salted MRP 10|30 4.5 KG,1500,0,NULL,22/06/25,1500
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI320900300450001D,Chips Salted MRP 10|30 4.5 KG,1950,0,NULL,29/06/25,1950
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI320900300450001D,Chips Salted MRP 10|30 4.5 KG,300,0,NULL,30/06/25,300
19000102,S B Markplus Private Limited-2,NORTH,DELHI,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FI320900300450001D,Chips Salted MRP 10|30 4.5 KG,1800,0,NULL,29/06/25,1800
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE081200341020001D,Salted Peanut MRP 10|34 GM*10.2 KG,9000,0,06/11/25,11/06/25,11700
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE040000421260000D,Heeng Jeera Matar MRP 10|42 GM*12.6 KG,1200,0,NULL,30/05/25,1200
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE040000421260000D,Heeng Jeera Matar MRP 10|42 GM*12.6 KG,1500,0,NULL,30/05/25,1500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE040000421260000D,Heeng Jeera Matar MRP 10|42 GM*12.6 KG,600,0,NULL,15/05/25,600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE039200381140000D,Gup Shup Peanut MRP 10|38 GM*11.4 KG,1500,0,NULL,30/05/25,1500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE039200381140000D,Gup Shup Peanut MRP 10|38 GM*11.4 KG,1500,0,NULL,22/05/25,1500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE077200341020000D,PeanutRoasted(Crushed)MRP10|34GM*10.2KG,1500,0,NULL,25/05/25,1500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE077200341020000D,PeanutRoasted(Crushed)MRP10|34GM*10.2KG,1500,0,NULL,20/05/25,1500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE077200341020000D,PeanutRoasted(Crushed)MRP10|34GM*10.2KG,1500,0,NULL,29/05/25,1500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,1500,0,NULL,30/05/25,1500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE077200341020000D,PeanutRoasted(Crushed)MRP10|34GM*10.2KG,600,0,NULL,22/05/25,600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE039200381140000D,Gup Shup Peanut MRP 10|38 GM*11.4 KG,600,0,NULL,27/05/25,600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE039200381140000D,Gup Shup Peanut MRP 10|38 GM*11.4 KG,600,0,NULL,20/05/25,600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE039200381140000D,Gup Shup Peanut MRP 10|38 GM*11.4 KG,600,0,NULL,16/05/25,600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE039200381140000D,Gup Shup Peanut MRP 10|38 GM*11.4 KG,600,0,NULL,19/05/25,600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE077200341020000D,PeanutRoasted(Crushed)MRP10|34GM*10.2KG,900,0,NULL,30/05/25,900
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE039200381140000D,Gup Shup Peanut MRP 10|38 GM*11.4 KG,900,0,NULL,30/05/25,900
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE039200381140000D,Gup Shup Peanut MRP 10|38 GM*11.4 KG,900,0,NULL,14/05/25,900
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,3000,0,NULL,30/05/25,3000
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,3000,0,NULL,23/05/25,3000
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,3000,0,NULL,27/05/25,3000
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,3000,0,NULL,20/05/25,3000
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE061900361080000D,Nut Cracker Curry Pepper 36 GM * 10.8 KG,600,0,NULL,30/05/25,600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,4500,0,NULL,29/05/25,4500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,6000,0,NULL,16/05/25,6000
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6000,0,NULL,19/05/25,4800
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,4800,0,NULL,29/05/25,4800
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,0,NULL,30/05/25,240
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2160,0,NULL,30/05/25,2160
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,0,0,NULL,29/05/25,2160
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12000,0,NULL,25/05/25,12000
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9600,0,NULL,20/05/25,9600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3600,0,NULL,30/05/25,3600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3600,0,NULL,13/05/25,3600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3600,0,NULL,14/05/25,3600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3600,0,NULL,16/05/25,3600
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2400,0,NULL,23/05/25,2400
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2400,0,NULL,15/05/25,2400
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD016600450810000D,Bhavnagri Gathiya MRP 10|45 GM*8.1 KG,900,0,NULL,30/05/25,900
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD016600450810000D,Bhavnagri Gathiya MRP 10|45 GM*8.1 KG,900,0,NULL,30/05/25,900
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD016600450810000D,Bhavnagri Gathiya MRP 10|45 GM*8.1 KG,900,0,NULL,22/05/25,900
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD016600450810000D,Bhavnagri Gathiya MRP 10|45 GM*8.1 KG,900,0,NULL,23/05/25,900
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061800401008000D,Nimbu Masala MRP 10|40GM*10.08KG,1260,0,NULL,30/05/25,1260
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061800401008000D,Nimbu Masala MRP 10|40GM*10.08KG,1260,0,NULL,29/05/25,1260
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,1250,0,NULL,22/05/25,1250
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD062900401000000D,Palak Sev MRP 10|40 GM*10 KG,1250,0,NULL,25/05/25,1250
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD062900401000000D,Palak Sev MRP 10|40 GM*10 KG,1250,0,NULL,13/05/25,1250
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD062900401000000D,Palak Sev MRP 10|40 GM*10 KG,1250,0,NULL,16/05/25,1250
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD572400381094400D,Shahi Dal Biji MRP 10|38GM*10.944KG,1440,0,NULL,30/05/25,1440
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD063100200720000D,Panchrattan MRP 10|20 GM*7.2 KG,1800,0,NULL,27/05/25,1800
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD063100200720000D,Panchrattan MRP 10|20 GM*7.2 KG,1800,0,NULL,15/05/25,1800
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD084200400760000D,Soya Sticks MRP 10|40 GM*7.6 KG,950,0,NULL,30/05/25,950
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD572400381094400D,Shahi Dal Biji MRP 10|38GM*10.944KG,576,0,NULL,20/05/25,576
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,500,0,NULL,19/05/25,500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,500,0,NULL,25/05/25,500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD062900401000000D,Palak Sev MRP 10|40 GM*10 KG,500,0,NULL,30/05/25,500
19000102,S B Markplus Private Limited-2,NULL,NULL,DELHI,460307,SAWARIYA TRADING 41496,NORTH,DELHI,DELHI,GT,FD061800401008000D,Nimbu Masala MRP 10|40GM*10.08KG,504,0,NULL,25/05/25,504
