supplying_plant,sales_district,sold_to_party,sold_to_party_name,city,material,material_description,actual_billed_quantity,invoice_date
HM51,NORTH,19000059,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,7000,05/06/25
HM51,NORTH,19000059,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,12000,26/06/25
HM51,NORTH,19000059,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,12750,30/06/25
HM51,NORTH,19000059,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,7500,17/07/25
HM51,NORTH,19000102,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,13000,22/04/25
HM51,NORTH,19000102,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,10250,16/07/25
HM51,NORTH,19000102,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,10000,12/07/25
HM51,NORTH,19000102,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,9000,12/07/25
HM51,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,250,21/07/25
HM51,NORTH,19000102,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,3500,28/07/25
HM51,NORTH,19000102,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,17250,16/07/25
HM51,NORTH,19000102,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,18000,16/07/25
HM51,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,15000,15/06/25
HM51,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,17500,21/07/25
HM51,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,6000,21/07/25
HM51,NORTH,19000102,S B Markplus Private Limited,Delhi,FD049600380950000D,Malai Sev 38 GM * 9.5 KG,3500,22/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,2520,16/05/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,2520,21/06/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,2520,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,252,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,12600,27/05/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,1512,22/07/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,1008,24/05/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,19656,24/05/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,24192,21/05/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,3780,24/05/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6048,22/07/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,10080,18/05/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,5040,14/07/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,3528,16/05/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,5544,08/05/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,2520,08/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,252,12/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,252,12/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,12600,05/05/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,12600,14/05/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,12600,12/05/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6048,11/07/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,4032,11/07/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,8568,12/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,5292,28/05/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,756,03/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,1512,14/07/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6804,28/05/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,4284,24/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,7056,14/07/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,3528,08/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,1512,11/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,5040,13/07/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,504,28/04/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,504,13/05/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,3780,18/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,12096,22/04/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,4032,03/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,8568,11/07/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,5292,28/05/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,4788,11/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,756,24/06/25
HM53,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,5796,08/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,252,21/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,252,03/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,252,18/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,252,18/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,252,06/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,12600,22/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,12600,17/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6300,12/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6300,06/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,4032,19/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,20916,24/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,5796,19/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,11340,05/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,23184,30/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6048,09/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,2772,21/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,756,05/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,12096,14/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,5040,22/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6048,06/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6048,11/04/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,37800,08/04/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,4032,18/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,9072,26/04/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,25200,27/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,24696,08/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,21168,06/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,504,08/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,18396,05/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6552,11/04/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,26964,03/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,9072,21/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,504,08/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,17136,22/04/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,2772,13/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,6048,13/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,11592,30/04/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,29232,19/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,23688,19/05/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,4284,07/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,13608,14/06/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,15372,20/07/25
HM53,NORTH,19000102,S B Markplus Private Limited,Delhi,FD019500380957600D,Chana Chur MRP 10|38GM*9.576KG,9072,03/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4500,28/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1440,16/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1800,16/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,8640,20/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,3600,27/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,7200,27/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,17280,28/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,180,02/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,21600,15/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,8280,14/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,2160,31/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4860,11/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,360,14/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,2520,06/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,8820,13/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,3960,04/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,8640,27/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4500,09/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4500,02/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,900,09/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,6840,10/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1980,31/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,6300,11/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4860,11/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,14580,06/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,180,28/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,3960,02/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4680,29/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,13320,29/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,14400,29/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,720,04/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,25740,13/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,8820,16/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1260,21/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1980,21/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,3780,21/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,720,21/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,900,27/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1260,21/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,2700,27/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1440,27/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,6660,27/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,6840,27/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,360,27/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,360,07/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,32400,29/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,180,16/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,10080,07/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,31860,06/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,8280,07/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,27900,16/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,13680,19/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,8640,25/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,27000,14/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1440,14/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,12060,09/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,7380,14/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,17100,29/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,10620,12/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,540,26/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,31140,19/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4320,29/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,10980,08/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,10080,16/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,17280,13/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,3600,30/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4140,06/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,8460,17/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,17280,04/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,4680,30/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,7560,10/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,12060,26/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,3780,17/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,5580,28/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,9000,28/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,5400,28/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,5400,28/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1080,28/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,9000,28/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,18540,13/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,3960,14/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,10440,16/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1260,16/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,10800,15/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,9000,14/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,3420,19/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,1080,20/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,21420,27/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,5400,27/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD059100220396000D,Mini Punjabi Papad MRP 10|22GM*3.96KG,540,22/04/25
